Naive,32,0.853285,0.808396,1.033950
Naive,48,1.024995,0.883490,1.176428
Naive,64,1.401744,1.249078,1.599938
Naive,128,1.403521,1.236009,1.608772
Naive,238,1.470261,1.356668,1.678569
Naive,512,1.506923,1.405324,1.704178
Naive,1024,1.539987,1.359021,1.743947
