Naive,64,0.045595,0.025353,0.210565
Transpose,64,0.026304,0.018032,0.099029
Shmem,64,0.022942,0.013962,0.102576
All_GPU,64,0.014023,0.003830,0.104731
Naive,64,0.040341,0.025259,0.163019
Transpose,64,0.024290,0.017917,0.081090
Shmem,64,0.020196,0.015907,0.057015
All_GPU,64,0.006542,0.003765,0.030448
All_GPU_Delta_Reduction,64,0.020731,0.002986,0.179477
All_GPU_All_Reduction,64,0.011836,0.003847,0.082801
